"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1516",1100,"TSV.Herrsching.1",6,"Malescha Florian",NA,NA,NA,NA,NA,NA,NA,3,NA,67,33,NA,NA,NA,NA,NA,NA
"Men","1516",1100,"TSV.Herrsching.1",7,"Tille Ferdinand",NA,NA,NA,-2,NA,NA,NA,12,2,75,33,NA,NA,NA,NA,NA,NA
"Men","1516",1100,"TSV.Herrsching.1",8,"Wehl Michael",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1100,"TSV.Herrsching.1",9,"Neumann Tobias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1100,"TSV.Herrsching.1",11,"Malescha Daniel ",5,9,NA,-2,9,3,NA,NA,NA,NA,NA,34,5,3,9,26,NA
"Men","1516",1100,"TSV.Herrsching.1",12,"Trenkler Phillip ",5,7,2,-2,10,3,1,22,4,50,18,14,1,1,6,43,NA
"Men","1516",1100,"TSV.Herrsching.1",13,"Ondrovic Peter ",NA,3,2,2,7,NA,1,2,NA,NA,NA,6,1,NA,1,17,1
"Men","1516",1100,"TSV.Herrsching.1",15,"Friedrich Roy ",5,7,NA,1,8,2,NA,NA,NA,NA,NA,16,2,2,7,44,NA
"Men","1516",1100,"TSV.Herrsching.1",18,"Ranner Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",1,"Mc Ilvaine Graham ",6,3,3,-1,9,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3
"Men","1516",1101,"TV.Ingersoll.Bühl.1",5,"Sossenheimer David ",6,12,5,5,19,3,1,16,1,94,NA,23,3,NA,11,48,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza Magloire ",6,13,8,10,9,NA,NA,NA,NA,NA,NA,14,3,NA,8,57,5
"Men","1516",1101,"TV.Ingersoll.Bühl.1",8,"Nagy Péter",6,13,4,10,8,NA,NA,1,NA,100,NA,19,3,NA,12,63,1
"Men","1516",1101,"TV.Ingersoll.Bühl.1",9,"Cléro Kristen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",10,"Sandmeier Jens ",6,11,8,6,21,1,4,35,2,94,NA,12,2,NA,6,50,1
"Men","1516",1101,"TV.Ingersoll.Bühl.1",11,"Molnar David",NA,NA,NA,NA,NA,NA,NA,13,NA,100,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",12,"Mote Nehemiah Alesana ",7,11,5,10,16,1,NA,NA,NA,NA,NA,9,NA,NA,8,89,3
"Men","1516",1101,"TV.Ingersoll.Bühl.1",13,"Schramm Robert",NA,NA,NA,-1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",14,"Russell Peter James",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1101,"TV.Ingersoll.Bühl.1",17,"Buchegger Paul ",6,4,2,2,6,1,1,NA,NA,NA,NA,7,1,NA,3,43,NA
"Men","1516",1102,"BERLIN.RECYCLING",2,"Shoji",NA,NA,NA,NA,NA,NA,NA,10,NA,90,70,NA,NA,NA,NA,NA,NA
"Men","1516",1102,"BERLIN.RECYCLING",3,"Kromm",6,15,7,7,16,4,2,18,NA,67,50,25,2,2,11,44,2
"Men","1516",1102,"BERLIN.RECYCLING",6,"Fischer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1102,"BERLIN.RECYCLING",7,"Le Goff",NA,4,NA,3,11,NA,NA,NA,NA,NA,NA,5,NA,1,3,60,1
"Men","1516",1102,"BERLIN.RECYCLING",8,"Baroti",NA,3,2,1,4,1,1,NA,NA,NA,NA,5,1,NA,2,40,NA
"Men","1516",1102,"BERLIN.RECYCLING",9,"Lotman",6,14,4,5,11,3,1,19,2,63,53,21,3,1,11,52,2
"Men","1516",1102,"BERLIN.RECYCLING",10,"Kühner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1102,"BERLIN.RECYCLING",11,"Zhukouski",6,1,1,-1,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1102,"BERLIN.RECYCLING",12,"Carroll",6,13,7,11,12,2,3,NA,NA,NA,NA,16,NA,NA,9,56,1
"Men","1516",1102,"BERLIN.RECYCLING",13,"Schott",NA,NA,NA,NA,NA,NA,NA,3,NA,100,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1102,"BERLIN.RECYCLING",14,"Kmet",6,8,2,7,10,NA,1,NA,NA,NA,NA,11,NA,1,6,55,1
"Men","1516",1102,"BERLIN.RECYCLING",18,"De Marchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",1,"Ringseis",NA,NA,NA,NA,NA,NA,NA,5,NA,60,60,NA,NA,NA,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",2,"Fraser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",5,"Bauer ",6,7,3,6,17,1,2,NA,NA,NA,NA,7,NA,NA,2,29,3
"Men","1516",1103,"United.Volleys.R..1",7,"Hopt",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",8,"Klobucar ",5,11,5,6,13,NA,3,12,2,58,8,20,2,1,8,40,NA
"Men","1516",1103,"United.Volleys.R..1",9,"Escher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",10,"Reichert ",6,15,5,15,13,NA,1,22,NA,64,18,16,NA,NA,12,75,2
"Men","1516",1103,"United.Volleys.R..1",11,"Krick ",6,9,6,9,8,NA,NA,NA,NA,NA,NA,11,NA,NA,7,64,2
"Men","1516",1103,"United.Volleys.R..1",14,"Wolf ",5,NA,NA,-5,5,3,NA,NA,NA,NA,NA,8,NA,2,NA,NA,NA
"Men","1516",1103,"United.Volleys.R..1",16,"Dünnes",6,8,5,6,5,1,1,NA,NA,NA,NA,11,NA,1,6,55,1
"Men","1516",1103,"United.Volleys.R..1",17,"Zimmermann ",6,5,3,4,13,1,1,NA,NA,NA,NA,1,NA,NA,1,100,3
"Men","1516",1104,"NETZHOPPERS.K.",1,"Penk Matthias",NA,1,1,NA,2,NA,1,3,NA,67,NA,1,NA,1,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",2,"Ivanov Ivaylo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",3,"Hecht Florian",NA,2,1,1,2,1,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1104,"NETZHOPPERS.K.",4,"Ellerkmann Bastian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",5,"Itzigehl Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",7,"Hafemann Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",8,"Böhme Matthias",NA,2,NA,-3,3,1,NA,NA,NA,NA,NA,10,4,NA,2,20,NA
"Men","1516",1104,"NETZHOPPERS.K.",9,"Krause Sebastian",5,13,7,4,22,1,4,30,2,53,43,22,2,4,9,41,NA
"Men","1516",1104,"NETZHOPPERS.K.",10,"Ratajczak Kamil",NA,NA,NA,-1,NA,NA,NA,15,1,47,33,NA,NA,NA,NA,NA,NA
"Men","1516",1104,"NETZHOPPERS.K.",11,"Timmermann Theo",5,9,4,-8,17,4,NA,42,5,45,38,21,6,2,7,33,2
"Men","1516",1104,"NETZHOPPERS.K.",12,"Heinecke Daniel",NA,5,2,3,16,1,NA,NA,NA,NA,NA,7,1,NA,3,43,2
"Men","1516",1104,"NETZHOPPERS.K.",13,"Rieke Manuel",5,2,NA,NA,9,2,NA,1,NA,100,NA,2,NA,NA,2,100,NA
"Men","1516",1104,"NETZHOPPERS.K.",14,"Sprung Paul",6,9,6,4,11,4,NA,2,NA,NA,NA,10,1,NA,3,30,6
"Men","1516",1104,"NETZHOPPERS.K.",15,"Ehlers Nils",6,30,14,20,14,NA,2,NA,NA,NA,NA,41,3,7,23,56,5
"Men","1516",1105,"VfB.Friedrichshafen.1",1,"Zenger Julian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",2,"Gauna Maximilliano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",3,"Späth Thilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",4,"Venceslau Luis F. ",5,8,2,NA,15,3,NA,39,2,67,33,15,2,1,7,47,1
"Men","1516",1105,"VfB.Friedrichshafen.1",5,"Nalobin Alexey ",NA,3,NA,-2,8,1,NA,NA,NA,NA,NA,7,1,3,3,43,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",6,"Finger Michal",6,13,4,6,11,3,NA,NA,NA,NA,NA,24,2,2,13,54,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",7,"Eksi Arslan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",8,"Andrae Björn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",9,"Honore Marc Anthony ",6,11,5,6,13,3,1,NA,NA,NA,NA,15,1,1,8,53,2
"Men","1516",1105,"VfB.Friedrichshafen.1",10,"Tischer Simon ",5,2,1,1,6,1,NA,1,NA,NA,NA,2,NA,NA,2,100,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",11,"Perry Luke",NA,NA,NA,-1,NA,NA,NA,18,1,78,44,NA,NA,NA,NA,NA,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",12,"Günthör Jakob",NA,3,NA,NA,5,3,NA,NA,NA,NA,NA,5,NA,NA,3,60,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",13,"Gontariu Adrian Radu ",5,7,1,NA,6,2,1,NA,NA,NA,NA,12,2,3,6,50,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",14,"Geiler Baptiste ",6,6,NA,NA,10,4,NA,16,2,50,25,15,NA,NA,6,40,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",15,"Aciobanitei Robert A.",NA,2,NA,-3,5,NA,NA,8,3,25,NA,7,2,NA,2,29,NA
"Men","1516",1105,"VfB.Friedrichshafen.1",17,"Kocian Tomas",6,2,1,-1,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1107,"VSG.Coburg.Grub",1,"Kucera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1107,"VSG.Coburg.Grub",2,"Katzenelson",6,1,NA,NA,12,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1107,"VSG.Coburg.Grub",3,"Davis",6,11,8,11,18,NA,1,NA,NA,NA,NA,11,NA,NA,5,45,5
"Men","1516",1107,"VSG.Coburg.Grub",4,"Baxpöhler",NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,4,NA,1,1,25,1
"Men","1516",1107,"VSG.Coburg.Grub",6,"Thompson",NA,2,1,NA,13,1,NA,NA,NA,NA,NA,7,1,NA,2,29,NA
"Men","1516",1107,"VSG.Coburg.Grub",7,"Tille",NA,NA,NA,-2,NA,NA,NA,16,2,31,19,NA,NA,NA,NA,NA,NA
"Men","1516",1107,"VSG.Coburg.Grub",8,"Weber",NA,1,NA,-1,2,1,NA,3,1,33,NA,1,NA,NA,1,100,NA
"Men","1516",1107,"VSG.Coburg.Grub",12,"Schattenberg",NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1516",1107,"VSG.Coburg.Grub",13,"Mauler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1107,"VSG.Coburg.Grub",14,"Schippmann",5,8,2,4,16,2,2,22,1,14,9,17,NA,1,5,29,1
"Men","1516",1107,"VSG.Coburg.Grub",15,"Kwiecien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1107,"VSG.Coburg.Grub",16,"Hrinak",5,9,NA,-4,7,2,NA,41,4,49,20,20,2,5,8,40,1
"Men","1516",1107,"VSG.Coburg.Grub",18,"Kostolani",6,23,7,12,15,2,NA,NA,NA,NA,NA,47,5,4,21,45,2
"Men","1516",1108,"SVG.Lüneburg.1",1,"Mattson Erik John",NA,NA,NA,-1,NA,NA,NA,10,1,40,40,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",2,"Brüggemann Immo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",3,"Kevorken Scott M. ",6,6,3,4,17,2,2,NA,NA,NA,NA,7,NA,NA,3,43,1
"Men","1516",1108,"SVG.Lüneburg.1",5,"Bahlburg René ",5,7,3,3,10,1,1,19,2,58,37,16,NA,1,6,38,NA
"Men","1516",1108,"SVG.Lüneburg.1",6,"Kocian Adam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",7,"Pörner Jannik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",9,"Steinke Falko ",6,15,5,11,9,NA,NA,NA,NA,NA,NA,29,2,2,15,52,NA
"Men","1516",1108,"SVG.Lüneburg.1",10,"Marshall Steven ",5,14,6,6,9,3,1,23,1,61,43,26,3,1,13,50,NA
"Men","1516",1108,"SVG.Lüneburg.1",11,"Marks Nicolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",13,"Klingner Oskar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",14,"Schlien Michel ",6,10,5,9,10,1,1,1,NA,NA,NA,10,NA,NA,6,60,3
"Men","1516",1108,"SVG.Lüneburg.1",15,"Del Bianco Nickolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",16,"Mora Sabate Carlos ",6,NA,NA,-2,18,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1516",1108,"SVG.Lüneburg.1",18,"Kruse Patrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",1,"Brzezinski Marcin",6,6,2,3,7,1,NA,NA,NA,NA,NA,9,2,NA,4,44,2
"Men","1516",1109,"CV.Mitteldeutschland",2,"Sufa Bartosz",NA,NA,NA,NA,NA,NA,NA,18,NA,44,28,NA,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",4,"Leske Matthew W.",NA,NA,NA,-2,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",5,"Martinez Gion R.",5,2,NA,-8,10,NA,NA,26,2,54,23,16,3,5,2,12,NA
"Men","1516",1109,"CV.Mitteldeutschland",6,"Polanski Maciej",6,4,1,1,5,2,NA,NA,NA,NA,NA,4,NA,1,1,25,3
"Men","1516",1109,"CV.Mitteldeutschland",7,"Buzzelli Ugo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",8,"Sormaz Nenad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",10,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",11,"Lech Jaroslaw",5,9,2,-2,11,4,1,NA,NA,NA,NA,28,NA,7,8,29,NA
"Men","1516",1109,"CV.Mitteldeutschland",12,"Gorski Janusz",6,10,3,5,8,2,NA,18,NA,67,39,16,2,1,8,50,2
"Men","1516",1109,"CV.Mitteldeutschland",13,"Szablewski Lukasz",5,NA,NA,NA,7,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1516",1109,"CV.Mitteldeutschland",18,"Augustyn Artur B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1110,"TV.Rottenburg.1",1,"Mehlberg Dirk ",5,2,NA,1,10,NA,NA,17,NA,53,35,7,1,NA,2,29,NA
"Men","1516",1110,"TV.Rottenburg.1",3,"Jankowski Philipp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1110,"TV.Rottenburg.1",4,"Cipollone Federico ",6,2,1,2,11,NA,1,1,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1110,"TV.Rottenburg.1",6,"Nagel Friederich ",NA,4,1,1,9,2,1,NA,NA,NA,NA,6,1,NA,3,50,NA
"Men","1516",1110,"TV.Rottenburg.1",7,"Metzger Sven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1110,"TV.Rottenburg.1",8,"Isaak Felix ",6,8,1,7,10,NA,NA,NA,NA,NA,NA,7,1,NA,3,43,5
"Men","1516",1110,"TV.Rottenburg.1",9,"Wilmsen Lars",6,4,2,4,5,NA,NA,NA,NA,NA,NA,3,NA,NA,1,33,3
"Men","1516",1110,"TV.Rottenburg.1",10,"Strohbach Tom",NA,1,NA,-1,1,NA,NA,3,1,33,NA,5,NA,1,1,20,NA
"Men","1516",1110,"TV.Rottenburg.1",12,"Orthmann Felix ",6,12,2,10,8,NA,NA,NA,NA,NA,NA,29,1,1,11,38,1
"Men","1516",1110,"TV.Rottenburg.1",13,"Karlitzek Moritz ",5,12,1,2,9,1,NA,30,1,57,33,34,4,4,12,35,NA
"Men","1516",1110,"TV.Rottenburg.1",14,"Schief Johannes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1110,"TV.Rottenburg.1",15,"Belizer Willy",NA,NA,NA,-1,NA,NA,NA,5,1,20,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1110,"TV.Rottenburg.1",16,"Elsäßer Johannes",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1111,"SWD.powervolleys.1",1,"Bann",NA,NA,NA,NA,NA,NA,NA,22,NA,64,45,NA,NA,NA,NA,NA,NA
"Men","1516",1111,"SWD.powervolleys.1",2,"Verhoeff ",6,16,8,12,16,3,1,1,NA,100,0,12,NA,1,9,75,6
"Men","1516",1111,"SWD.powervolleys.1",4,"West",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1111,"SWD.powervolleys.1",5,"Barthel",5,13,7,5,16,2,NA,33,2,58,30,21,2,2,8,38,5
"Men","1516",1111,"SWD.powervolleys.1",6,"Yu ",6,3,2,3,13,NA,NA,2,NA,NA,NA,3,NA,NA,2,67,1
"Men","1516",1111,"SWD.powervolleys.1",8,"van Bemmelen",NA,3,NA,2,4,1,NA,NA,NA,NA,NA,3,NA,NA,3,100,NA
"Men","1516",1111,"SWD.powervolleys.1",9,"Prolingheuer ",5,14,7,3,9,4,NA,NA,NA,NA,NA,33,5,2,12,36,2
"Men","1516",1111,"SWD.powervolleys.1",10,"Pompe ",5,16,4,10,21,NA,1,19,NA,68,32,30,3,3,13,43,2
"Men","1516",1111,"SWD.powervolleys.1",11,"Sedore",NA,2,1,-1,1,NA,NA,NA,NA,NA,NA,8,2,1,2,25,NA
"Men","1516",1111,"SWD.powervolleys.1",13,"Gevert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1111,"SWD.powervolleys.1",14,"Zachrich ",NA,1,1,-2,19,NA,NA,1,NA,NA,NA,7,2,1,NA,NA,1
"Men","1516",1111,"SWD.powervolleys.1",18,"Marks ",NA,4,NA,NA,3,1,NA,13,3,23,15,4,NA,NA,4,100,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",1,"Mc Ilvaine Graham",5,3,3,NA,6,2,NA,1,1,NA,NA,3,NA,NA,2,67,1
"Men","1516",1113,"TV.Ingersoll.Bühl",5,"Sossenheimer David",5,9,4,4,15,2,1,14,NA,71,21,15,NA,3,5,33,3
"Men","1516",1113,"TV.Ingersoll.Bühl",7,"Mayaula Nzeza M.",6,8,4,7,5,NA,NA,1,NA,100,NA,7,1,NA,5,71,3
"Men","1516",1113,"TV.Ingersoll.Bühl",8,"Nagy Péter",NA,2,1,1,1,NA,NA,NA,NA,NA,NA,8,NA,1,2,25,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",9,"Cléro Kristen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",10,"Sandmeier Jens",5,1,1,-8,7,1,NA,16,4,44,19,7,1,3,1,14,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",11,"Molnar David",NA,NA,NA,-1,NA,NA,NA,10,1,70,30,NA,NA,NA,NA,NA,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",12,"Mote Nehemiah A.",6,7,3,5,9,NA,NA,1,1,NA,NA,8,1,NA,2,25,5
"Men","1516",1113,"TV.Ingersoll.Bühl",13,"Schramm Robert",NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",14,"Russell Peter James",5,2,NA,-1,6,1,NA,20,2,40,15,5,NA,NA,2,40,NA
"Men","1516",1113,"TV.Ingersoll.Bühl",17,"Buchegger Paul",5,11,1,1,10,3,NA,NA,NA,NA,NA,23,4,3,11,48,NA
"Men","1516",1114,"BERLIN.RECYCLING",2,"Shoji Erik",NA,NA,NA,-1,NA,NA,NA,15,1,80,47,NA,NA,NA,NA,NA,NA
"Men","1516",1114,"BERLIN.RECYCLING",3,"Kromm Robert",6,21,8,15,14,2,1,6,3,17,NA,30,1,NA,20,67,NA
"Men","1516",1114,"BERLIN.RECYCLING",6,"Fischer Felix",NA,4,1,2,11,1,NA,1,1,NA,NA,4,NA,NA,4,100,NA
"Men","1516",1114,"BERLIN.RECYCLING",7,"Le Goff Nicolas",6,5,2,3,14,NA,NA,NA,NA,NA,NA,8,1,1,2,25,3
"Men","1516",1114,"BERLIN.RECYCLING",8,"Baroti Arpad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1114,"BERLIN.RECYCLING",9,"Lotman Paul",5,10,7,-2,17,4,3,36,3,47,28,18,2,3,6,33,1
"Men","1516",1114,"BERLIN.RECYCLING",10,"Kühner Sebastian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1114,"BERLIN.RECYCLING",11,"Zhukouski Tsimafei",5,1,NA,-4,9,4,NA,2,1,NA,NA,2,NA,NA,1,50,NA
"Men","1516",1114,"BERLIN.RECYCLING",12,"Carroll Paul",6,14,6,10,15,2,1,NA,NA,NA,NA,20,2,NA,10,50,3
"Men","1516",1114,"BERLIN.RECYCLING",13,"Schott Ruben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1115,"CV.Mitteldeutschland",1,"Brzezinski Marcin",5,5,3,3,15,2,3,NA,NA,NA,NA,9,NA,NA,2,22,NA
"Men","1516",1115,"CV.Mitteldeutschland",2,"Sufa Bartosz",NA,NA,NA,-3,NA,NA,NA,26,3,62,38,NA,NA,NA,NA,NA,NA
"Men","1516",1115,"CV.Mitteldeutschland",4,"Leske Matthew W.",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1516",1115,"CV.Mitteldeutschland",5,"Martinez Gion R.",5,13,3,7,12,1,NA,17,3,41,24,22,NA,2,12,55,1
"Men","1516",1115,"CV.Mitteldeutschland",6,"Polanski Maciej",6,12,5,9,20,1,1,1,NA,100,100,9,1,1,7,78,4
"Men","1516",1115,"CV.Mitteldeutschland",7,"Buzzelli Ugo",6,2,1,1,17,1,1,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Men","1516",1115,"CV.Mitteldeutschland",8,"Sormaz Nenad",5,12,4,5,13,2,NA,25,1,60,40,26,2,2,10,38,2
"Men","1516",1115,"CV.Mitteldeutschland",10,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1115,"CV.Mitteldeutschland",11,"Lech Jaroslaw",6,20,3,10,15,6,NA,NA,NA,NA,NA,34,2,2,19,56,1
"Men","1516",1115,"CV.Mitteldeutschland",12,"Gorski Janusz",6,3,1,-6,3,2,NA,18,4,61,44,7,2,1,2,29,1
"Men","1516",1115,"CV.Mitteldeutschland",13,"Szablewski Lukasz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1115,"CV.Mitteldeutschland",18,"Augustyn Artur B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1116,"NETZHOPPERS.K.",1,"Penk Matthias",NA,1,NA,-1,4,NA,NA,4,1,25,NA,2,NA,1,1,50,NA
"Men","1516",1116,"NETZHOPPERS.K.",7,"Hafemann Robin",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1116,"NETZHOPPERS.K.",8,"Böhme Matthias",5,14,3,2,14,3,1,1,NA,NA,NA,42,3,6,13,31,NA
"Men","1516",1116,"NETZHOPPERS.K.",9,"Krause Sebastian",5,13,5,2,12,2,NA,38,4,45,24,24,3,2,12,50,1
