"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1415",2019,"SC.Potsdam",9,"Gründing",6,12,7,11,22,1,6,NA,NA,NA,NA,7,NA,NA,2,29,4
"Women","1415",2019,"SC.Potsdam",10,"Engel",NA,NA,NA,-2,3,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"Women","1415",2019,"SC.Potsdam",11,"Dreblow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2019,"SC.Potsdam",12,"Radosova",5,8,5,1,9,2,NA,16,2,56,25,17,3,NA,7,41,1
"Women","1415",2019,"SC.Potsdam",16,"Sainz",6,6,4,2,2,1,NA,10,NA,80,50,15,1,2,5,33,1
"Women","1415",2019,"SC.Potsdam",17,"Montano",6,4,2,-3,8,2,NA,NA,NA,NA,NA,15,2,3,3,20,1
"Women","1415",2019,"SC.Potsdam",18,"Rivero",5,18,8,8,10,3,1,17,3,41,29,35,1,3,16,46,1
"Women","1415",2020,"Allianz.MTV.S..1",2,"Hindriksen ",6,4,3,3,21,1,2,NA,NA,NA,NA,3,NA,NA,2,67,NA
"Women","1415",2020,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,13,8,10,15,NA,2,NA,NA,NA,NA,13,3,NA,6,46,5
"Women","1415",2020,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,-4,NA,NA,NA,28,4,50,14,NA,NA,NA,NA,NA,NA
"Women","1415",2020,"Allianz.MTV.S..1",5,"Renkema ",6,16,7,11,20,1,2,12,NA,67,50,34,3,1,14,41,NA
"Women","1415",2020,"Allianz.MTV.S..1",7,"Sandor ",6,18,7,6,17,3,NA,27,6,44,30,30,NA,3,17,57,1
"Women","1415",2020,"Allianz.MTV.S..1",8,"Harms ",5,6,4,2,6,1,1,NA,NA,NA,NA,13,1,2,4,31,1
"Women","1415",2020,"Allianz.MTV.S..1",10,"Meyers",6,6,2,2,8,2,NA,NA,NA,NA,NA,14,2,NA,6,43,NA
"Women","1415",2020,"Allianz.MTV.S..1",12,"Papafotiou",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2020,"Allianz.MTV.S..1",15,"Lindow ",6,11,5,7,10,2,NA,NA,NA,NA,NA,17,1,1,9,53,2
"Women","1415",2020,"Allianz.MTV.S..1",16,"Jovy-Heuser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2022,"VC.Wiesbaden.1",2,"Mach",5,6,4,NA,11,1,1,NA,NA,NA,NA,18,1,4,4,22,1
"Women","1415",2022,"VC.Wiesbaden.1",4,"Großer",NA,NA,NA,-1,NA,NA,NA,3,1,67,33,NA,NA,NA,NA,NA,NA
"Women","1415",2022,"VC.Wiesbaden.1",5,"Muijlwijk ",NA,3,1,-3,4,1,NA,NA,NA,NA,NA,20,2,3,3,15,NA
"Women","1415",2022,"VC.Wiesbaden.1",6,"Schäperklaus ",6,15,11,13,15,NA,3,NA,NA,NA,NA,14,NA,2,7,50,5
"Women","1415",2022,"VC.Wiesbaden.1",7,"Vilponen ",5,17,7,7,20,1,2,24,4,42,21,35,1,4,14,40,1
"Women","1415",2022,"VC.Wiesbaden.1",8,"Osterloh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2022,"VC.Wiesbaden.1",10,"Alanko ",5,3,3,1,15,1,2,NA,NA,NA,NA,2,1,NA,1,50,NA
"Women","1415",2022,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,NA,NA,NA,NA,19,NA,74,32,NA,NA,NA,NA,NA,NA
"Women","1415",2022,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",5,8,2,NA,5,NA,NA,22,5,32,18,32,2,1,8,25,NA
"Women","1415",2022,"VC.Wiesbaden.1",14,"Halbichova",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2022,"VC.Wiesbaden.1",15,"Pettke ",6,14,8,9,19,3,2,NA,NA,NA,NA,19,2,NA,9,47,3
"Women","1415",2022,"VC.Wiesbaden.1",17,"Steinemann",6,2,1,2,5,NA,NA,2,NA,50,50,4,NA,NA,1,25,1
"Women","1415",2023,"USC.Münster.1",2,"Kemmsies",6,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"Women","1415",2023,"USC.Münster.1",4,"von Piekartz ",6,1,1,NA,7,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2023,"USC.Münster.1",6,"Fuchs",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2023,"USC.Münster.1",7,"Petrausch ",5,5,1,NA,8,NA,NA,5,2,20,NA,12,2,1,5,42,NA
"Women","1415",2023,"USC.Münster.1",9,"Ossowski",NA,6,2,2,4,1,1,5,NA,40,20,12,2,1,5,42,NA
"Women","1415",2023,"USC.Münster.1",10,"Benson ",5,7,2,NA,7,NA,NA,NA,NA,NA,NA,22,2,5,7,32,NA
"Women","1415",2023,"USC.Münster.1",12,"Silge ",6,12,1,7,11,1,NA,NA,NA,NA,NA,24,3,1,11,46,1
"Women","1415",2023,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-4,NA,NA,NA,34,4,62,32,NA,NA,NA,NA,NA,NA
"Women","1415",2023,"USC.Münster.1",16,"Schaefer",6,3,NA,2,5,1,NA,NA,NA,NA,NA,5,NA,NA,2,40,1
"Women","1415",2023,"USC.Münster.1",17,"Bathen ",6,14,4,6,16,1,1,38,5,58,37,25,2,NA,11,44,2
"Women","1415",2023,"USC.Münster.1",18,"Schwertmann ",6,7,4,4,15,1,2,NA,NA,NA,NA,12,1,1,3,25,2
"Women","1415",2025,"Köpenicker.SC.B.",3,"Radzuweit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2025,"Köpenicker.SC.B.",5,"Carlson",6,26,14,13,14,4,4,NA,NA,NA,NA,39,5,4,17,44,5
"Women","1415",2025,"Köpenicker.SC.B.",6,"Schaus",6,9,3,-3,8,NA,NA,35,9,31,20,18,2,1,7,39,2
"Women","1415",2025,"Köpenicker.SC.B.",7,"Göpner",NA,NA,NA,-3,NA,NA,NA,12,3,33,17,NA,NA,NA,NA,NA,NA
"Women","1415",2025,"Köpenicker.SC.B.",8,"Knauf",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2025,"Köpenicker.SC.B.",9,"Hero",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2025,"Köpenicker.SC.B.",10,"Elwassimy",7,4,3,2,17,2,1,NA,NA,NA,NA,3,NA,NA,3,100,NA
"Women","1415",2025,"Köpenicker.SC.B.",11,"Wilson",7,12,4,11,15,1,NA,NA,NA,NA,NA,10,NA,NA,8,80,4
"Women","1415",2025,"Köpenicker.SC.B.",12,"Barfield",6,10,3,6,22,1,NA,NA,NA,NA,NA,14,NA,3,6,43,4
"Women","1415",2025,"Köpenicker.SC.B.",14,"Neumannova",NA,NA,NA,-5,5,NA,NA,18,3,22,17,7,1,1,NA,NA,NA
"Women","1415",2025,"Köpenicker.SC.B.",17,"Riedel",5,13,7,NA,23,3,2,17,5,29,18,30,3,2,11,37,NA
"Women","1415",2026,"Dresdner.SC",1,"Kreklow",6,2,2,1,14,1,1,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2026,"Dresdner.SC",3,"Mikhailenko",6,16,7,10,9,3,2,NA,NA,NA,NA,29,1,2,13,45,1
"Women","1415",2026,"Dresdner.SC",6,"Pencová",6,9,5,7,19,NA,1,NA,NA,NA,NA,9,NA,2,4,44,4
"Women","1415",2026,"Dresdner.SC",7,"Dijkema",NA,1,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"Dresdner.SC",8,"Lippmann",NA,5,1,3,1,NA,NA,NA,NA,NA,NA,13,NA,2,5,38,NA
"Women","1415",2026,"Dresdner.SC",9,"Schoot",NA,NA,NA,-3,NA,NA,NA,24,3,62,33,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"Dresdner.SC",10,"Jackson",6,14,8,8,18,2,3,NA,NA,NA,NA,18,3,1,9,50,2
"Women","1415",2026,"Dresdner.SC",12,"Langgemach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"Dresdner.SC",13,"Izquierdo-Mocasqui",5,9,3,-5,15,1,NA,45,5,47,27,25,3,5,9,36,NA
"Women","1415",2026,"Dresdner.SC",14,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"Dresdner.SC",15,"Bartsch",5,14,6,NA,19,4,3,8,2,38,12,37,4,4,10,27,1
"Women","1415",2026,"Dresdner.SC",17,"Kuhn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"Dresdner.SC",18,"Marcelle",NA,1,1,1,2,NA,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA
"Women","1415",2027,"Schweriner.SC",1,"Souza Ziegler",6,25,11,12,14,1,NA,29,8,52,31,44,2,2,23,52,2
"Women","1415",2027,"Schweriner.SC",3,"Belien",6,11,2,6,15,2,NA,4,1,50,25,14,2,NA,9,64,2
"Women","1415",2027,"Schweriner.SC",4,"Hroncekova",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1
"Women","1415",2027,"Schweriner.SC",5,"Slöetjes",6,16,8,12,9,NA,1,NA,NA,NA,NA,38,3,1,12,32,3
"Women","1415",2027,"Schweriner.SC",6,"Geerties",5,5,1,-5,11,NA,NA,13,3,54,15,18,3,4,4,22,1
"Women","1415",2027,"Schweriner.SC",7,"Imoudu",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Schweriner.SC",8,"Poll",6,5,2,-1,6,1,NA,15,4,40,13,6,1,NA,3,50,2
"Women","1415",2027,"Schweriner.SC",10,"Nenova",6,4,2,3,21,1,1,NA,NA,NA,NA,2,NA,NA,1,50,2
"Women","1415",2027,"Schweriner.SC",11,"Aulenbrock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Schweriner.SC",12,"Brandt",6,8,3,5,17,1,1,2,1,NA,NA,7,1,NA,3,43,4
"Women","1415",2027,"Schweriner.SC",13,"Völker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Schweriner.SC",14,"Weihenmaier",NA,3,1,-2,2,1,NA,6,1,50,17,9,2,1,2,22,1
"Women","1415",2027,"Schweriner.SC",17,"Hippe",NA,1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2027,"Schweriner.SC",18,"Golla",NA,NA,NA,-2,NA,NA,NA,26,2,54,38,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"VT.Aurubis.H.",1,"Olgard",6,8,3,6,14,NA,NA,NA,NA,NA,NA,14,1,1,5,36,3
"Women","1415",2028,"VT.Aurubis.H.",2,"Munoz",NA,4,NA,3,4,NA,NA,NA,NA,NA,NA,19,1,NA,4,21,NA
"Women","1415",2028,"VT.Aurubis.H.",3,"Charuk",6,17,3,12,13,2,NA,NA,NA,NA,NA,25,1,2,15,60,2
"Women","1415",2028,"VT.Aurubis.H.",4,"Hoja",5,7,1,-3,14,2,NA,20,3,50,25,33,NA,5,6,18,1
"Women","1415",2028,"VT.Aurubis.H.",7,"Braack",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"VT.Aurubis.H.",8,"Lundquist",6,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"VT.Aurubis.H.",9,"Kettenbach",6,1,1,NA,11,NA,NA,NA,NA,NA,NA,5,NA,1,1,20,NA
"Women","1415",2028,"VT.Aurubis.H.",10,"Shaw",5,9,2,6,12,NA,NA,22,1,50,14,25,2,NA,9,36,NA
"Women","1415",2028,"VT.Aurubis.H.",11,"Koljonen",NA,NA,NA,-8,NA,NA,NA,46,8,63,20,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"VT.Aurubis.H.",13,"Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"VT.Aurubis.H.",14,"Cukseeva",5,25,13,17,19,1,1,15,2,40,NA,45,1,4,23,51,1
"Women","1415",2029,"VolleyStars.T.",3,"Mishonova",5,5,2,1,8,1,1,NA,NA,NA,NA,17,2,1,4,24,NA
"Women","1415",2029,"VolleyStars.T.",4,"Mertens",5,1,NA,1,8,NA,NA,1,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2029,"VolleyStars.T.",5,"Brinkmann",5,11,5,-5,11,5,1,26,4,62,38,27,4,3,10,37,NA
"Women","1415",2029,"VolleyStars.T.",6,"Zuleta Garcia",6,5,2,4,7,NA,1,NA,NA,NA,NA,6,NA,1,4,67,NA
"Women","1415",2029,"VolleyStars.T.",7,"Jelinkova",4,2,1,2,6,NA,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2029,"VolleyStars.T.",8,"Gschwendtner",NA,NA,NA,-7,NA,NA,NA,27,7,44,19,NA,NA,NA,NA,NA,NA
"Women","1415",2029,"VolleyStars.T.",10,"Nemcova",NA,3,2,-1,1,1,NA,NA,NA,NA,NA,5,2,1,1,20,2
"Women","1415",2029,"VolleyStars.T.",11,"Steger",5,4,3,-5,15,1,2,13,1,46,38,17,3,4,2,12,NA
"Women","1415",2029,"VolleyStars.T.",15,"Speer",6,9,5,5,8,1,1,NA,NA,NA,NA,10,1,2,4,40,4
"Women","1415",2030,"Rote.Raben.V.",1,"Olivera Capelli",5,21,13,14,13,2,2,10,1,60,10,40,1,3,18,45,1
"Women","1415",2030,"Rote.Raben.V.",2,"Fabrino Ramos",6,NA,NA,-1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"Rote.Raben.V.",3,"Lazic",NA,5,1,2,4,NA,NA,3,NA,67,33,14,2,1,5,36,NA
"Women","1415",2030,"Rote.Raben.V.",4,"Sajdova",6,13,4,8,15,1,1,NA,NA,NA,NA,19,1,3,10,53,2
"Women","1415",2030,"Rote.Raben.V.",5,"Oosterveld",5,10,1,5,20,1,NA,35,1,66,34,19,NA,3,8,42,2
"Women","1415",2030,"Rote.Raben.V.",6,"Stöhr",NA,2,1,-1,15,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,2
"Women","1415",2030,"Rote.Raben.V.",8,"Helterhoff",NA,1,1,-1,6,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"Women","1415",2030,"Rote.Raben.V.",9,"Dobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"Rote.Raben.V.",11,"Mesa Luaces",5,21,6,12,13,1,NA,NA,NA,NA,NA,41,5,3,21,51,NA
"Women","1415",2030,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-4,NA,NA,NA,26,4,62,31,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"Rote.Raben.V.",14,"Stigrot",5,10,4,5,6,1,1,20,2,50,25,19,2,NA,7,37,2
"Women","1415",2031,"SC.Potsdam",1,"Carraro",6,2,NA,1,20,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
"Women","1415",2031,"SC.Potsdam",2,"Radzuweit",NA,2,2,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2031,"SC.Potsdam",3,"Rühl",NA,NA,NA,-2,NA,NA,NA,24,2,54,38,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"SC.Potsdam",4,"Kvapilová",6,25,7,16,18,2,1,11,3,36,9,47,3,1,23,49,1
"Women","1415",2031,"SC.Potsdam",5,"Klamke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"SC.Potsdam",7,"Cutuk",6,8,4,4,17,3,NA,NA,NA,NA,NA,11,1,NA,6,55,2
"Women","1415",2031,"SC.Potsdam",9,"Gründing",6,8,5,4,12,2,2,NA,NA,NA,NA,10,1,1,3,30,3
"Women","1415",2031,"SC.Potsdam",10,"Engel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2031,"SC.Potsdam",11,"Dreblow",NA,NA,NA,-1,NA,NA,NA,7,1,43,29,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"SC.Potsdam",12,"Radosova",5,17,8,1,14,4,1,41,7,51,32,35,4,1,14,40,2
"Women","1415",2031,"SC.Potsdam",18,"Rivero",5,15,4,-6,14,4,1,25,7,40,12,35,5,5,12,34,2
"Women","1415",2033,"Ladies.in.Black.A..1",1,"Crkonova ",6,11,3,8,12,NA,1,NA,NA,NA,NA,18,1,2,8,44,2
"Women","1415",2033,"Ladies.in.Black.A..1",2,"Burazer ",5,13,6,2,12,4,1,NA,NA,NA,NA,37,4,3,11,30,1
"Women","1415",2033,"Ladies.in.Black.A..1",5,"Svobodnikova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Ladies.in.Black.A..1",8,"Grozer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Ladies.in.Black.A..1",9,"Stankova",NA,1,NA,-1,2,NA,NA,5,2,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2033,"Ladies.in.Black.A..1",11,"Košova ",6,9,3,7,13,1,1,1,NA,100,NA,15,NA,1,6,40,2
"Women","1415",2033,"Ladies.in.Black.A..1",12,"Pucarevic ",5,2,2,2,13,NA,NA,NA,NA,NA,NA,7,NA,NA,2,29,NA
"Women","1415",2033,"Ladies.in.Black.A..1",13,"Bednarova ",5,6,1,-1,11,1,NA,33,4,52,24,24,NA,2,6,25,NA
"Women","1415",2033,"Ladies.in.Black.A..1",14,"Valachova",NA,NA,NA,-5,NA,NA,NA,31,5,58,29,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Ladies.in.Black.A..1",15,"Ponte",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Ladies.in.Black.A..1",16,"Markovic ",5,7,3,-6,12,4,1,14,3,43,29,15,5,1,5,33,1
"Women","1415",2034,"VC.Wiesbaden.1",4,"Großer",NA,NA,NA,-1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"VC.Wiesbaden.1",5,"Muijlwijk ",5,7,2,1,9,2,NA,NA,NA,NA,NA,27,1,3,6,22,1
"Women","1415",2034,"VC.Wiesbaden.1",6,"Schäperklaus ",6,8,6,3,16,1,1,1,1,NA,NA,8,1,2,3,38,4
"Women","1415",2034,"VC.Wiesbaden.1",7,"Vilponen ",6,16,9,11,14,NA,2,20,2,15,10,25,1,2,13,52,1
"Women","1415",2034,"VC.Wiesbaden.1",8,"Osterloh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"VC.Wiesbaden.1",10,"Alanko ",6,6,5,5,19,1,3,1,NA,NA,NA,1,NA,NA,1,100,2
"Women","1415",2034,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-1,NA,NA,NA,10,1,60,30,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",6,18,11,18,5,NA,NA,10,NA,60,20,34,NA,NA,16,47,2
"Women","1415",2034,"VC.Wiesbaden.1",14,"Halbichova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"VC.Wiesbaden.1",15,"Pettke ",NA,4,3,3,9,NA,NA,1,1,NA,NA,5,NA,NA,4,80,NA
"Women","1415",2034,"VC.Wiesbaden.1",17,"Steinemann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"USC.Münster.1",2,"Kemmsies",NA,3,3,2,2,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,2
"Women","1415",2035,"USC.Münster.1",4,"von Piekartz ",6,7,5,4,17,3,2,NA,NA,NA,NA,7,NA,NA,4,57,1
"Women","1415",2035,"USC.Münster.1",6,"Fuchs",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"USC.Münster.1",7,"Petrausch ",5,9,5,2,12,2,1,3,NA,33,33,24,2,3,7,29,1
"Women","1415",2035,"USC.Münster.1",9,"Ossowski",NA,NA,NA,-2,1,1,NA,5,1,60,40,1,NA,NA,NA,NA,NA
"Women","1415",2035,"USC.Münster.1",10,"Benson ",6,13,5,7,17,4,2,NA,NA,NA,NA,18,NA,2,9,50,2
"Women","1415",2035,"USC.Münster.1",12,"Silge ",5,16,7,9,16,1,1,1,NA,100,0,33,3,3,13,39,2
"Women","1415",2035,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-9,NA,NA,NA,39,9,59,36,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"USC.Münster.1",16,"Schaefer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"USC.Münster.1",17,"Bathen ",5,8,3,-5,17,1,1,34,4,53,24,28,4,4,7,25,NA
"Women","1415",2035,"USC.Münster.1",18,"Schwertmann ",5,11,4,3,14,4,2,NA,NA,NA,NA,20,3,1,9,45,NA
"Women","1415",2037,"Köpenicker.SC.B.",3,"Radzuweit",NA,1,1,-1,1,NA,NA,3,NA,33,NA,8,NA,2,1,12,NA
"Women","1415",2037,"Köpenicker.SC.B.",5,"Carlson",6,6,4,1,6,1,1,NA,NA,NA,NA,18,NA,4,4,22,1
"Women","1415",2037,"Köpenicker.SC.B.",6,"Schaus",5,2,1,-1,4,NA,NA,NA,NA,NA,NA,18,NA,3,2,11,NA
"Women","1415",2037,"Köpenicker.SC.B.",7,"Göpner",NA,NA,NA,-2,NA,NA,NA,20,2,35,30,NA,NA,NA,NA,NA,NA
"Women","1415",2037,"Köpenicker.SC.B.",8,"Knauf",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2037,"Köpenicker.SC.B.",9,"Hero",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2037,"Köpenicker.SC.B.",10,"Elwassimy",7,1,NA,1,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1
"Women","1415",2037,"Köpenicker.SC.B.",11,"Wilson",6,6,2,2,15,3,1,1,1,NA,NA,13,NA,NA,5,38,NA
"Women","1415",2037,"Köpenicker.SC.B.",12,"Barfield",6,10,5,6,8,3,1,NA,NA,NA,NA,12,1,NA,7,58,2
"Women","1415",2037,"Köpenicker.SC.B.",14,"Neumannova",5,10,2,1,12,3,1,15,1,33,27,33,4,1,9,27,NA
"Women","1415",2037,"Köpenicker.SC.B.",17,"Riedel",5,6,2,-2,6,1,NA,24,4,25,21,19,3,NA,6,32,NA
"Women","1415",2038,"Allianz.MTV.S..1",2,"Hindriksen ",7,4,3,3,17,NA,2,1,NA,NA,NA,3,NA,1,1,33,1
"Women","1415",2038,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,15,7,13,10,1,NA,NA,NA,NA,NA,16,NA,1,10,62,5
"Women","1415",2038,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"Allianz.MTV.S..1",5,"Renkema ",6,11,5,6,10,NA,NA,16,3,50,31,21,1,1,11,52,NA
"Women","1415",2038,"Allianz.MTV.S..1",7,"Sandor ",6,11,3,8,9,1,NA,24,2,71,58,20,NA,NA,11,55,NA
"Women","1415",2038,"Allianz.MTV.S..1",8,"Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"Allianz.MTV.S..1",10,"Meyers ",6,8,4,1,8,4,1,NA,NA,NA,NA,14,2,1,5,36,2
"Women","1415",2038,"Allianz.MTV.S..1",11,"Miyashiro",NA,NA,NA,-1,NA,NA,NA,12,1,83,33,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"Allianz.MTV.S..1",12,"Papafotiou",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"Allianz.MTV.S..1",15,"Lindow ",6,9,3,8,18,NA,1,2,NA,50,50,6,1,NA,4,67,4
"Women","1415",2038,"Allianz.MTV.S..1",16,"Jovy-Heuser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Schweriner.SC",1,"Souza Ziegler",NA,3,1,1,1,NA,NA,6,1,67,33,5,NA,1,3,60,NA
"Women","1415",2039,"Schweriner.SC",3,"Belien",7,9,5,9,12,NA,1,NA,NA,NA,NA,8,NA,NA,6,75,2
"Women","1415",2039,"Schweriner.SC",4,"Hroncekova",6,10,6,8,11,2,1,NA,NA,NA,NA,10,NA,NA,6,60,3
"Women","1415",2039,"Schweriner.SC",5,"Slöetjes",6,12,4,10,8,1,1,NA,NA,NA,NA,11,NA,1,8,73,3
"Women","1415",2039,"Schweriner.SC",6,"Geerties",5,1,1,-4,4,2,1,12,2,58,42,2,1,NA,NA,NA,NA
"Women","1415",2039,"Schweriner.SC",7,"Imoudu",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Schweriner.SC",8,"Poll",5,7,4,2,6,NA,NA,15,2,53,40,18,2,1,5,28,2
"Women","1415",2039,"Schweriner.SC",10,"Nenova",7,5,4,5,14,NA,NA,NA,NA,NA,NA,3,NA,NA,3,100,2
"Women","1415",2039,"Schweriner.SC",12,"Brandt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Schweriner.SC",13,"Völker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Schweriner.SC",14,"Weihenmaier",5,10,4,2,10,3,1,12,2,50,42,16,3,NA,8,50,1
"Women","1415",2039,"Schweriner.SC",17,"Hippe",5,3,1,-1,6,1,NA,NA,NA,NA,NA,13,3,NA,3,23,NA
"Women","1415",2039,"Schweriner.SC",18,"Golla",NA,NA,NA,-1,NA,NA,NA,10,1,50,30,NA,NA,NA,NA,NA,NA
